Age,Gender,Marital_Status,Family_Members,Education,Occupation,Job_Title,Income,Current_Product,Current_Product_Type,Current_Coverage,New_Product_Type,New_Coverage,Rating,target
22.0,M,Single,2.0,BD,SE,FH,1.680055768,No,NO,0.0,END,15000000.0,Cold,0
57.0,M,Divorced,4.0,MD,SPT,PG,9.874166461,Yes,ANS,4000000.0,PMT,4000000.0,Warm,1
27.0,F,Married,8.0,MD,SE,FH,1.54856083,Yes,ANS,2000000.0,INV,2000000.0,Cold,0
56.0,M,Divorced,2.0,BD,SE,FH,2.198429443,Yes,TLE,3000000.0,ANS,15000000.0,Cold,0
53.0,M,Married,4.0,BD,SPT,RR,9.916575274,No,NO,0.0,ANS,3000000.0,Warm,1
28.0,F,Married,9.0,LHS,SFT,OT,2.574741333,No,NO,0.0,INV,3000000.0,Warm,0
46.0,M,Single,2.0,PD,SE,FH,2.09555957,No,NO,0.0,TLE,1000000.0,Cold,0
28.0,F,Single,2.0,BD,SPT,PG,9.0,Yes,END,3000000.0,INV,2000000.0,Hot,1
41.0,M,Divorced,3.0,PD,SE,FH,2.261280771,Yes,ANS,1000000.0,TLE,1000000.0,Cold,0
36.0,M,Married,5.0,BD,SPT,PG,9.493517084,Yes,TLE,4000000.0,ANS,3000000.0,Hot,0
59.0,F,Married,6.0,LHS,SFT,DD,2.0,Yes,PMT,15000000.0,ANS,15000000.0,Cold,1
29.0,F,Divorced,5.0,PD,SE,FH,2.021124769,Yes,INV,4000000.0,TLE,2000000.0,Warm,0
53.0,F,Married,2.0,PD,SPT,PG,9.79011028,Yes,ANS,15000000.0,INV,15000000.0,Warm,0
39.0,M,Single,3.0,BD,SE,FH,2.528811715,No,NO,0.0,ANS,2000000.0,Cold,0
46.0,M,Married,3.0,MD,SE,PG,9.618076366,No,NO,0.0,ANS,4000000.0,Warm,1
21.0,M,Single,8.0,NE,SPT,OT,2.0,Yes,END,2000000.0,INV,1000000.0,Warm,0
38.0,M,Divorced,2.0,MD,SPT,PG,9.201419193,Yes,INV,3000000.0,ANS,3000000.0,Hot,0
18.0,M,Single,9.0,LHS,SE,CF,1.5,No,NO,0.0,INV,15000000.0,Cold,0
40.0,M,Married,7.0,BD,SPT,PG,9.457772891,No,NO,0.0,INV,15000000.0,Hot,1
27.0,M,Married,10.0,MD,SPT,PG,9.576562849,Yes,INV,15000000.0,END,5000000.0,Hot,1
56.0,F,Divorced,8.0,PD,SE,FH,2.702982455,No,NO,0.0,TLE,1000000.0,Cold,0
52.0,F,Married,8.0,MD,SPT,BA,5.989000881,Yes,PMT,3000000.0,TLE,4000000.0,Warm,0
19.0,M,Married,4.0,NE,SPT,OC,4.0,Yes,END,50000.0,ANS,1000000.0,Hot,1
58.0,M,Divorced,1.0,PD,SE,PG,9.920257309,Yes,ANS,2000000.0,INV,5000000.0,Warm,1
28.0,F,Single,1.0,BD,SPT,PR,6.222974131,No,NO,0.0,END,1000000.0,Hot,1
39.0,M,Married,4.0,MD,SPT,PR,6.050164288,Yes,TLE,2000000.0,ANS,4000000.0,Hot,1
40.0,F,Divorced,7.0,MD,SPT,PR,7.258353837,No,NO,0.0,TLE,5000000.0,Warm,1
54.0,M,Married,9.0,UHS,SPT,DD,1.851905471,Yes,PMT,50000.0,TLE,1000000.0,Cold,0
39.0,F,Divorced,2.0,MD,SPT,PG,9.153891451,Yes,PMT,3000000.0,INV,15000000.0,Hot,1
32.0,F,Single,7.0,LHS,SFT,PA,5.127206815,No,NO,0.0,END,4000000.0,Hot,1
21.0,M,Single,2.0,MD,SE,FH,1.985495908,No,NO,0.0,INV,15000000.0,Cold,0
19.0,M,Single,5.0,UHS,SE,DD,1.009453852,Yes,PMT,2000000.0,END,15000000.0,Cold,0
30.0,M,Married,9.0,BD,SPT,RR,9.23582404,Yes,END,2000000.0,INV,15000000.0,Hot,0
56.0,M,Divorced,3.0,MD,SPT,PG,9.844726938,Yes,ANS,15000000.0,PMT,15000000.0,Warm,0
51.0,F,Married,5.0,UHS,SPT,OT,3.11737947,No,NO,0.0,TLE,15000000.0,Cold,0
22.0,F,Single,6.0,PD,SPT,PR,5.0,Yes,INV,1000000.0,TLE,5000000.0,Hot,0
21.0,M,Single,1.0,UHS,SE,OM,2.37633757,No,NO,0.0,INV,3000000.0,Warm,0
47.0,F,Married,10.0,UHS,SPT,OM,3.226017829,Yes,PMT,1000000.0,TLE,2000000.0,Cold,0
33.0,M,Married,2.0,LHS,SFT,CB,1.45680815,No,NO,0.0,ANS,15000000.0,Cold,0
44.0,M,Married,6.0,BD,SPT,PG,9.563012979,No,NO,0.0,ANS,5000000.0,Warm,1
27.0,M,Divorced,4.0,PD,SPT,PR,6.049603317,Yes,END,3000000.0,ANS,1000000.0,Hot,1
47.0,M,Married,2.0,PD,SPT,PG,9.910141768,No,NO,0.0,PMT,4000000.0,Warm,1
47.0,F,Divorced,7.0,PD,SE,FH,2.475256103,No,NO,0.0,TLE,2000000.0,Cold,0
34.0,M,Married,2.0,PD,SE,FH,2.173096376,No,NO,0.0,END,2000000.0,Cold,0
57.0,M,Married,2.0,BD,SPT,PG,9.911565867,Yes,INV,50000.0,TLE,2000000.0,Warm,1
57.0,M,Married,3.0,PD,SPT,RR,10.0,Yes,INV,2000000.0,TLE,1000000.0,Warm,1
58.0,M,Divorced,5.0,BD,SPT,RR,10.0,Yes,TLE,15000000.0,ANS,5000000.0,Warm,0
59.0,F,Married,3.0,BD,SPT,PR,7.026947763,No,NO,0.0,ANS,4000000.0,Warm,1
37.0,M,Single,3.0,PD,SE,FH,2.503022158,No,NO,0.0,TLE,1000000.0,Cold,0
37.0,M,Married,5.0,PD,SPT,PG,9.418189884,Yes,INV,15000000.0,ANS,5000000.0,Hot,1
19.0,M,Single,6.0,LHS,SFT,CB,1.366004085,No,NO,0.0,END,1000000.0,Cold,0
49.0,M,Married,5.0,BD,SPT,PG,9.822998694,Yes,TLE,15000000.0,INV,15000000.0,Warm,0
20.0,M,Married,6.0,UHS,SE,DD,1.008194713,No,NO,0.0,END,15000000.0,Cold,0
55.0,M,Married,3.0,PD,SPT,PR,7.455321202,Yes,ANS,15000000.0,PMT,15000000.0,Warm,0
55.0,M,Divorced,6.0,NE,SPT,DD,2.0,Yes,PMT,50000.0,ANS,1000000.0,Cold,0
26.0,M,Single,1.0,BD,SE,FH,2.107540752,Yes,PMT,2000000.0,END,1000000.0,Warm,0
54.0,F,Married,6.0,BD,SE,FH,3.0,Yes,TLE,3000000.0,ANS,1000000.0,Cold,0
48.0,M,Divorced,2.0,PD,SPT,PG,9.599013201,Yes,ANS,15000000.0,TLE,4000000.0,Warm,0
40.0,M,Married,9.0,LHS,SE,OT,2.74722794,No,NO,0.0,ANS,3000000.0,Cold,1
26.0,M,Divorced,3.0,MD,SE,FH,1.810219068,No,NO,0.0,ANS,2000000.0,Cold,0
36.0,F,Divorced,3.0,MD,SPT,RR,9.527850247,No,NO,0.0,TLE,3000000.0,Hot,1
34.0,M,Married,3.0,MD,SPT,RR,9.240400656,No,NO,0.0,INV,15000000.0,Hot,1
33.0,M,Single,4.0,LHS,SFT,DD,1.423396215,Yes,INV,15000000.0,PMT,15000000.0,Cold,0
32.0,M,Married,3.0,UHS,SE,OT,2.283235494,Yes,INV,15000000.0,PMT,2000000.0,Cold,0
32.0,M,Divorced,3.0,BD,SPT,BA,5.783340336,Yes,ANS,2000000.0,END,5000000.0,Hot,1
55.0,M,Divorced,7.0,UHS,SPT,OM,3.3115027,No,NO,0.0,PMT,3000000.0,Cold,0
26.0,F,Married,4.0,BD,SE,PG,9.068133904,Yes,INV,1000000.0,END,3000000.0,Hot,1
56.0,M,Divorced,1.0,MD,SPT,PR,8.0,Yes,ANS,15000000.0,PMT,5000000.0,Warm,0
34.0,M,Married,2.0,UHS,SE,OT,2.579216372,Yes,TLE,3000000.0,INV,15000000.0,Cold,0
54.0,M,Married,4.0,BD,SE,PG,9.958794713,Yes,ANS,1000000.0,TLE,15000000.0,Warm,0
56.0,F,Married,8.0,MD,SE,FH,3.0,No,NO,0.0,ANS,1000000.0,Cold,0
30.0,F,Married,4.0,PD,SE,FH,2.03100452,Yes,INV,2000000.0,ANS,2000000.0,Cold,0
40.0,F,Divorced,7.0,MD,SE,FH,1.974968622,Yes,ANS,50000.0,TLE,15000000.0,Cold,0
31.0,F,Married,10.0,BD,SPT,RR,9.369351392,Yes,END,15000000.0,INV,5000000.0,Hot,1
36.0,F,Single,6.0,MD,SPT,PR,6.044190482,Yes,ANS,2000000.0,TLE,3000000.0,Hot,1
46.0,M,Married,6.0,MD,SPT,PG,9.281381772,Yes,ANS,3000000.0,PMT,15000000.0,Warm,1
52.0,M,Divorced,4.0,BD,SE,PG,9.897639658,No,NO,0.0,ANS,5000000.0,Warm,1
58.0,M,Married,2.0,BD,SE,FH,2.469651849,Yes,TLE,15000000.0,ANS,2000000.0,Cold,0
28.0,M,Married,2.0,BD,SPT,RR,9.206878794,Yes,INV,4000000.0,END,3000000.0,Hot,1
29.0,M,Single,3.0,BD,SPT,BA,6.414936841,No,NO,0.0,PMT,3000000.0,Hot,1
36.0,M,Divorced,1.0,LHS,SE,CB,1.354137856,Yes,TLE,4000000.0,PMT,1000000.0,Cold,0
44.0,M,Married,5.0,BD,SPT,RR,9.662464451,No,NO,0.0,TLE,4000000.0,Warm,1
48.0,M,Divorced,2.0,BD,SE,FH,2.994986606,Yes,ANS,15000000.0,TLE,2000000.0,Cold,0
55.0,M,Divorced,4.0,NE,SPT,DD,1.785677104,Yes,ANS,50000.0,TLE,15000000.0,Cold,0
55.0,F,Married,3.0,LHS,SE,OT,3.426965783,No,NO,0.0,ANS,3000000.0,Cold,0
25.0,M,Married,2.0,MD,SPT,RR,9.466566502,No,NO,0.0,END,4000000.0,Hot,1
22.0,M,Married,2.0,PD,SE,FH,1.626080681,No,NO,0.0,INV,2000000.0,Cold,0
59.0,F,Divorced,6.0,PD,SE,FH,3.0,Yes,TLE,15000000.0,ANS,2000000.0,Cold,0
54.0,F,Divorced,1.0,UHS,SPT,OM,3.029799511,Yes,PMT,3000000.0,ANS,2000000.0,Cold,0
36.0,M,Married,2.0,BD,SPT,PR,5.999692703,Yes,ANS,4000000.0,TLE,5000000.0,Hot,1
49.0,M,Married,6.0,PD,SPT,PR,5.568400349,Yes,TLE,3000000.0,ANS,5000000.0,Warm,0
34.0,F,Divorced,3.0,BD,SE,PG,9.073473025,No,NO,0.0,END,1000000.0,Hot,1
23.0,M,Married,9.0,PD,SE,FH,1.777548308,No,NO,0.0,INV,1000000.0,Cold,0
24.0,M,Divorced,1.0,LHS,SFT,DD,1.0,No,NO,0.0,END,15000000.0,Cold,0
24.0,F,Single,6.0,LHS,SFT,OT,2.818094386,No,NO,0.0,ANS,3000000.0,Warm,0
39.0,M,Single,1.0,MD,SPT,RR,9.554200849,Yes,INV,1000000.0,PMT,1000000.0,Hot,1
50.0,F,Married,4.0,BD,SE,FH,2.798436541,Yes,ANS,50000.0,TLE,2000000.0,Cold,0
52.0,M,Divorced,1.0,LHS,SFT,CB,1.695831933,Yes,TLE,15000000.0,PMT,15000000.0,Cold,0
55.0,M,Married,2.0,UHS,SPT,DD,1.798757504,Yes,PMT,15000000.0,TLE,15000000.0,Cold,0
29.0,M,Married,4.0,MD,SE,FH,1.997208164,Yes,INV,4000000.0,END,15000000.0,Cold,0
46.0,M,Married,5.0,LHS,SE,OM,2.947026432,Yes,ANS,50000.0,TLE,1000000.0,Cold,0
27.0,F,Married,10.0,PD,SPT,BA,5.675513078,Yes,INV,15000000.0,PMT,15000000.0,Hot,0
35.0,M,Divorced,7.0,MD,SPT,RR,9.48338477,Yes,ANS,1000000.0,TLE,2000000.0,Hot,1
57.0,M,Married,5.0,MD,SE,FH,3.0,Yes,TLE,1000000.0,ANS,15000000.0,Cold,0
50.0,F,Married,5.0,UHS,SPT,DD,2.0,Yes,TLE,1000000.0,ANS,15000000.0,Cold,0
24.0,M,Married,5.0,BD,SE,FH,1.585954757,Yes,END,15000000.0,INV,1000000.0,Cold,0
58.0,M,Divorced,4.0,PD,SPT,PG,9.791336988,Yes,INV,50000.0,ANS,15000000.0,Warm,0
25.0,F,Married,2.0,PD,SPT,PG,9.061638769,No,NO,0.0,PMT,15000000.0,Hot,1
51.0,M,Married,2.0,UHS,SE,DD,2.0,Yes,PMT,50000.0,TLE,15000000.0,Cold,0
51.0,F,Divorced,6.0,BD,SE,PG,9.908548384,No,NO,0.0,ANS,15000000.0,Warm,1
24.0,F,Single,1.0,LHS,SFT,DD,1.29142074,Yes,INV,1000000.0,TLE,1000000.0,Cold,0
47.0,F,Married,8.0,BD,SPT,FH,7.119715969,Yes,PMT,15000000.0,INV,4000000.0,Warm,0
44.0,M,Married,2.0,MD,SE,FH,1.843101866,Yes,ANS,15000000.0,TLE,15000000.0,Cold,0
26.0,F,Married,2.0,UHS,SPT,OM,2.357355115,No,NO,0.0,ANS,2000000.0,Warm,1
54.0,M,Married,2.0,MD,SPT,PR,7.306650134,Yes,ANS,15000000.0,TLE,1000000.0,Warm,0
53.0,F,Married,2.0,MD,SE,FH,3.0,Yes,ANS,15000000.0,TLE,2000000.0,Cold,0
19.0,M,Single,8.0,LHS,SE,DD,1.0,Yes,END,3000000.0,TLE,1000000.0,Cold,0
49.0,M,Married,5.0,LHS,SFT,DD,1.091366629,No,NO,0.0,ANS,15000000.0,Cold,0
42.0,M,Divorced,2.0,LHS,SFT,DD,1.423751345,No,NO,0.0,PMT,15000000.0,Cold,0
48.0,M,Married,5.0,MD,SPT,PR,7.979008748,Yes,TLE,15000000.0,INV,4000000.0,Warm,0
39.0,M,Divorced,5.0,MD,SPT,PG,9.415296474,Yes,TLE,15000000.0,INV,5000000.0,Hot,1
34.0,F,Single,4.0,UHS,SPT,DD,1.447000621,Yes,PMT,1000000.0,INV,15000000.0,Cold,0
36.0,M,Single,4.0,BD,SE,FH,1.897649088,Yes,TLE,50000.0,ANS,1000000.0,Cold,1
28.0,M,Single,1.0,BD,SE,FH,1.5,No,NO,0.0,END,2000000.0,Cold,0
51.0,M,Divorced,7.0,MD,SPT,PG,9.921121103,Yes,TLE,3000000.0,INV,4000000.0,Warm,0
24.0,M,Married,10.0,UHS,SPT,DD,1.0,No,NO,0.0,END,15000000.0,Cold,0
37.0,M,Single,7.0,LHS,SFT,CB,1.509002221,No,NO,0.0,PMT,1000000.0,Cold,0
29.0,M,Married,2.0,MD,SE,FH,2.421120689,Yes,INV,3000000.0,END,1000000.0,Warm,0
46.0,M,Divorced,3.0,PD,SPT,PR,7.085019154,Yes,ANS,50000.0,TLE,1000000.0,Warm,1
44.0,M,Divorced,10.0,PD,SPT,RR,9.408656455,Yes,ANS,2000000.0,INV,1000000.0,Warm,1
47.0,M,Married,2.0,BD,SE,FH,2.609201473,Yes,TLE,4000000.0,ANS,2000000.0,Cold,1
25.0,M,Single,1.0,BD,SPT,BA,5.14911341,Yes,END,3000000.0,ANS,1000000.0,Hot,1
46.0,F,Married,9.0,MD,SE,FH,2.264618215,Yes,ANS,3000000.0,TLE,2000000.0,Cold,0
29.0,F,Single,4.0,MD,SE,FH,1.914280687,No,NO,0.0,INV,15000000.0,Cold,0
19.0,F,Single,1.0,LHS,SFT,DD,1.086013552,No,NO,0.0,INV,1000000.0,Cold,0
18.0,M,Single,8.0,UHS,SE,DD,1.0,No,NO,0.0,PMT,15000000.0,Cold,0
37.0,M,Married,2.0,BD,SE,FH,2.206656682,Yes,ANS,3000000.0,TLE,2000000.0,Cold,0
28.0,F,Single,1.0,BD,SPT,RR,9.275062194,No,NO,0.0,INV,2000000.0,Hot,1
49.0,F,Divorced,4.0,UHS,SE,CF,2.308043796,Yes,ANS,2000000.0,TLE,15000000.0,Cold,0
41.0,M,Divorced,6.0,BD,SPT,RR,9.285779984,Yes,TLE,15000000.0,ANS,3000000.0,Warm,0
45.0,F,Single,9.0,PD,SPT,RR,9.503390535,No,NO,0.0,PMT,2000000.0,Warm,1
31.0,F,Married,4.0,UHS,SPT,PA,5.078219256,Yes,INV,15000000.0,TLE,2000000.0,Hot,1
21.0,F,Single,1.0,UHS,SPT,CB,1.01323984,No,NO,0.0,END,1000000.0,Cold,0
34.0,M,Divorced,4.0,BD,SPT,BA,5.938158383,No,NO,0.0,END,1000000.0,Hot,1
35.0,M,Married,9.0,MD,SPT,PG,9.409698509,Yes,INV,15000000.0,END,4000000.0,Hot,1
46.0,M,Married,5.0,LHS,SE,DD,1.622763908,Yes,TLE,1000000.0,PMT,1000000.0,Cold,0
40.0,M,Married,9.0,BD,SPT,BA,6.467692181,No,NO,0.0,PMT,15000000.0,Warm,1
38.0,F,Divorced,6.0,BD,SPT,PG,9.372277871,No,NO,0.0,INV,2000000.0,Hot,1
21.0,M,Single,1.0,LHS,SE,OT,2.308661271,No,NO,0.0,END,2000000.0,Warm,0
60.0,M,Married,2.0,PD,SPT,PR,8.0,Yes,PMT,15000000.0,ANS,5000000.0,Warm,0
32.0,M,Divorced,3.0,PD,SE,FH,1.853065289,No,NO,0.0,END,1000000.0,Cold,0
58.0,F,Married,6.0,MD,SPT,PR,8.0,Yes,INV,1000000.0,ANS,2000000.0,Warm,1
35.0,F,Married,2.0,NE,SPT,OT,2.467566537,No,NO,0.0,ANS,3000000.0,Cold,0
22.0,F,Married,5.0,MD,SPT,BA,5.543841624,No,NO,0.0,INV,2000000.0,Hot,1
45.0,F,Married,7.0,PD,SPT,PG,9.544432085,No,NO,0.0,ANS,15000000.0,Warm,1
45.0,F,Single,3.0,MD,SPT,RR,9.568162676,Yes,ANS,15000000.0,TLE,3000000.0,Warm,1
47.0,F,Divorced,1.0,MD,SPT,PR,8.0,Yes,ANS,4000000.0,PMT,5000000.0,Warm,1
44.0,M,Married,9.0,MD,SE,FH,2.580750431,No,NO,0.0,ANS,1000000.0,Cold,0
36.0,M,Married,9.0,MD,SE,PG,9.297482764,Yes,ANS,4000000.0,TLE,15000000.0,Hot,1
32.0,M,Married,7.0,LHS,SE,OT,3.08763107,Yes,ANS,15000000.0,END,3000000.0,Cold,0
55.0,M,Divorced,2.0,BD,SE,FH,2.63564574,Yes,TLE,2000000.0,ANS,1000000.0,Cold,0
38.0,F,Divorced,7.0,BD,SPT,PG,9.609969428,Yes,ANS,2000000.0,TLE,3000000.0,Hot,1
40.0,M,Married,4.0,MD,SPT,PR,7.428002331,Yes,TLE,15000000.0,PMT,15000000.0,Hot,1
29.0,F,Single,3.0,BD,SPT,PR,6.488768455,No,NO,0.0,INV,15000000.0,Hot,1
46.0,M,Married,2.0,MD,SPT,PG,9.678088101,No,NO,0.0,INV,15000000.0,Warm,0
39.0,M,Divorced,7.0,PD,SE,FH,2.110072665,Yes,TLE,3000000.0,ANS,2000000.0,Cold,0
35.0,F,Divorced,7.0,PD,SPT,BA,5.294010909,Yes,ANS,2000000.0,END,15000000.0,Hot,1
42.0,F,Married,4.0,LHS,SFT,OT,2.998006786,No,NO,0.0,ANS,3000000.0,Cold,0
34.0,F,Divorced,2.0,UHS,SPT,OC,5.163039692,Yes,END,1000000.0,INV,3000000.0,Hot,1
43.0,M,Single,8.0,MD,SPT,PG,9.416467306,Yes,INV,15000000.0,ANS,5000000.0,Warm,0
51.0,M,Married,6.0,MD,SE,FH,2.730670075,Yes,ANS,15000000.0,TLE,2000000.0,Cold,0
32.0,M,Married,2.0,LHS,SFT,OT,2.355428837,Yes,INV,15000000.0,END,15000000.0,Cold,0
48.0,M,Divorced,4.0,MD,SE,FH,2.495239157,Yes,ANS,1000000.0,TLE,1000000.0,Cold,0
22.0,F,Married,4.0,PD,SPT,BA,5.407832528,Yes,END,15000000.0,PMT,5000000.0,Hot,1
25.0,M,Married,8.0,BD,SPT,BA,5.573071381,No,NO,0.0,PMT,4000000.0,Hot,0
50.0,M,Divorced,2.0,MD,SE,FH,2.732131316,Yes,TLE,15000000.0,ANS,15000000.0,Cold,0
19.0,M,Single,7.0,LHS,SFT,OM,2.0,No,NO,0.0,END,3000000.0,Warm,0
48.0,M,Married,5.0,PD,SE,FH,2.799411683,No,NO,0.0,ANS,1000000.0,Cold,0
43.0,F,Married,5.0,BD,SE,FH,2.591044952,No,NO,0.0,TLE,15000000.0,Cold,0
41.0,F,Divorced,1.0,PD,SE,FH,2.288998174,No,NO,0.0,TLE,2000000.0,Cold,0
54.0,M,Divorced,3.0,UHS,SE,OT,3.056828481,Yes,ANS,15000000.0,TLE,1000000.0,Cold,0
45.0,M,Married,4.0,BD,SE,FH,2.545393202,Yes,TLE,15000000.0,ANS,2000000.0,Cold,0
58.0,M,Married,10.0,UHS,SPT,DD,2.0,Yes,PMT,2000000.0,TLE,1000000.0,Cold,0
52.0,M,Married,3.0,UHS,SPT,DD,1.731359499,Yes,PMT,50000.0,TLE,1000000.0,Cold,0
49.0,M,Divorced,3.0,BD,SPT,PG,9.857896225,No,NO,0.0,ANS,5000000.0,Warm,1
26.0,M,Single,1.0,UHS,SPT,CB,1.003874429,Yes,PMT,50000.0,INV,1000000.0,Cold,0
40.0,M,Single,2.0,MD,SE,FH,2.614765749,Yes,TLE,15000000.0,ANS,1000000.0,Cold,0
50.0,F,Single,7.0,NE,SE,OM,2.474224646,No,NO,0.0,ANS,2000000.0,Cold,1
60.0,M,Married,6.0,UHS,SPT,OC,6.559776235,Yes,TLE,2000000.0,ANS,1000000.0,Warm,1
35.0,F,Married,2.0,MD,SPT,RR,9.245276699,Yes,INV,1000000.0,TLE,5000000.0,Hot,1
52.0,M,Divorced,2.0,BD,SE,FH,2.802206992,Yes,TLE,3000000.0,ANS,1000000.0,Cold,0
21.0,M,Married,2.0,MD,SPT,PG,9.032186724,No,NO,0.0,INV,15000000.0,Hot,1
21.0,F,Single,7.0,NE,SPT,DD,1.0,No,NO,0.0,PMT,15000000.0,Cold,0
19.0,F,Single,10.0,NE,SPT,CB,1.37321149,No,NO,0.0,INV,1000000.0,Cold,0
44.0,F,Divorced,8.0,PD,SPT,PR,7.248958384,No,NO,0.0,PMT,5000000.0,Warm,1
53.0,F,Married,9.0,BD,SE,FH,2.725630461,Yes,ANS,2000000.0,TLE,1000000.0,Cold,0
51.0,F,Divorced,6.0,MD,SPT,PG,9.741265207,Yes,ANS,2000000.0,INV,1000000.0,Warm,1
59.0,M,Married,2.0,MD,SPT,PR,8.0,Yes,PMT,15000000.0,ANS,5000000.0,Warm,0
44.0,F,Married,2.0,BD,SPT,PR,6.467935308,Yes,ANS,15000000.0,TLE,3000000.0,Warm,1
24.0,M,Married,3.0,BD,SPT,PG,9.350672655,No,NO,0.0,INV,4000000.0,Hot,0
51.0,F,Married,6.0,LHS,SFT,PA,6.434358617,Yes,ANS,4000000.0,TLE,1000000.0,Warm,1
20.0,M,Single,2.0,LHS,SFT,OT,2.0,Yes,INV,1000000.0,ANS,1000000.0,Warm,1
20.0,F,Married,2.0,UHS,SPT,OM,2.19910954,No,NO,0.0,PMT,1000000.0,Warm,1
20.0,M,Single,5.0,NE,SE,CB,1.0,No,NO,0.0,PMT,15000000.0,Cold,0
33.0,M,Divorced,3.0,BD,SPT,PG,9.130741562,Yes,INV,1000000.0,END,1000000.0,Hot,1
60.0,M,Divorced,2.0,LHS,SFT,OT,3.340706668,Yes,ANS,1000000.0,TLE,1000000.0,Cold,0
33.0,M,Married,3.0,LHS,SE,CF,2.00368929,No,NO,0.0,END,1000000.0,Cold,1
26.0,M,Married,4.0,BD,SPT,PG,9.402282342,Yes,INV,1000000.0,END,2000000.0,Hot,1
25.0,M,Married,4.0,MD,SE,FH,1.633427775,No,NO,0.0,INV,15000000.0,Cold,0
52.0,M,Married,5.0,BD,SPT,RR,9.495319882,Yes,INV,2000000.0,ANS,4000000.0,Warm,1
28.0,F,Married,6.0,MD,SPT,RR,9.120770527,No,NO,0.0,INV,15000000.0,Hot,0
47.0,M,Single,5.0,UHS,SE,OT,3.249968163,No,NO,0.0,TLE,15000000.0,Cold,0
38.0,M,Married,9.0,MD,SPT,RR,9.537079756,Yes,ANS,15000000.0,TLE,4000000.0,Hot,0
52.0,M,Divorced,3.0,BD,SPT,BA,6.909236112,Yes,ANS,2000000.0,PMT,4000000.0,Warm,0
60.0,F,Married,5.0,BD,SPT,RR,10.0,No,NO,0.0,ANS,4000000.0,Warm,0
54.0,F,Married,3.0,LHS,SFT,OT,3.16424757,No,NO,0.0,ANS,1000000.0,Cold,0
27.0,F,Single,6.0,LHS,SFT,OM,2.274674956,No,NO,0.0,ANS,2000000.0,Warm,0
37.0,M,Single,2.0,MD,SPT,PR,6.252662432,No,NO,0.0,TLE,3000000.0,Hot,1
30.0,M,Divorced,7.0,NE,SPT,DD,1.389209802,Yes,END,50000.0,INV,15000000.0,Cold,0
49.0,F,Divorced,6.0,NE,SPT,OM,2.538795263,Yes,PMT,50000.0,TLE,1000000.0,Cold,0
32.0,M,Married,3.0,PD,SPT,RR,9.504404673,Yes,INV,15000000.0,END,15000000.0,Hot,1
25.0,M,Divorced,4.0,LHS,SFT,OC,4.192431245,No,NO,0.0,ANS,15000000.0,Hot,1
20.0,M,Single,5.0,UHS,SE,CF,1.582474232,Yes,END,50000.0,INV,2000000.0,Cold,0
46.0,M,Single,2.0,BD,SPT,BA,5.968971807,Yes,PMT,1000000.0,ANS,4000000.0,Warm,0
19.0,M,Single,8.0,LHS,SE,OT,2.0,No,NO,0.0,INV,1000000.0,Warm,1
47.0,M,Married,7.0,UHS,SPT,PA,6.34040306,Yes,TLE,3000000.0,ANS,1000000.0,Warm,1
30.0,M,Single,3.0,MD,SPT,RR,9.339502159,Yes,INV,15000000.0,END,4000000.0,Hot,1
37.0,M,Married,2.0,PD,SPT,PR,6.219823082,Yes,TLE,1000000.0,ANS,5000000.0,Hot,1
47.0,M,Divorced,4.0,MD,SPT,PR,6.540268868,Yes,TLE,3000000.0,ANS,1000000.0,Warm,1
50.0,M,Divorced,1.0,LHS,SE,OM,3.367261854,Yes,PMT,2000000.0,ANS,3000000.0,Cold,0
38.0,M,Married,7.0,BD,SE,FH,1.562069322,No,NO,0.0,ANS,2000000.0,Cold,0
50.0,F,Married,9.0,LHS,SE,CF,2.908542457,No,NO,0.0,ANS,15000000.0,Cold,0
30.0,M,Married,8.0,MD,SPT,BA,6.446215203,Yes,ANS,2000000.0,INV,4000000.0,Hot,1
47.0,F,Married,4.0,MD,SE,PG,9.688831991,Yes,PMT,1000000.0,ANS,15000000.0,Warm,0
34.0,M,Divorced,2.0,PD,SPT,BA,5.014451512,Yes,INV,2000000.0,TLE,2000000.0,Hot,1
49.0,F,Divorced,4.0,BD,SPT,PG,9.649456768,Yes,INV,1000000.0,ANS,2000000.0,Warm,1
50.0,M,Divorced,2.0,PD,SE,FH,2.869772767,Yes,TLE,15000000.0,ANS,1000000.0,Cold,0
32.0,M,Married,3.0,BD,SPT,BA,5.941251211,Yes,PMT,4000000.0,END,5000000.0,Hot,1
38.0,M,Married,2.0,PD,SE,FH,2.286280195,Yes,TLE,1000000.0,ANS,15000000.0,Cold,0
53.0,M,Married,2.0,BD,SE,FH,2.619228772,No,NO,0.0,ANS,15000000.0,Cold,0
45.0,M,Married,2.0,BD,SPT,RR,9.621211794,Yes,ANS,15000000.0,INV,1000000.0,Warm,0
52.0,M,Married,2.0,BD,SPT,PR,7.247251251,Yes,INV,3000000.0,TLE,5000000.0,Warm,0
18.0,M,Single,1.0,NE,SPT,OM,2.0,No,NO,0.0,PMT,1000000.0,Warm,1
49.0,M,Single,3.0,PD,SE,FH,3.0,Yes,ANS,2000000.0,TLE,15000000.0,Cold,0
44.0,M,Married,3.0,PD,SPT,PG,9.585747835,No,NO,0.0,PMT,4000000.0,Warm,1
19.0,M,Single,4.0,NE,SE,OM,2.111226361,No,NO,0.0,END,15000000.0,Warm,0
